,asin,helpful,rating,reviewText,reviewTime,reviewerID,reviewerName,unixReviewTime
4804,B002AP9G6M,"[0, 0]",5,"Col Autry and his fellow soldiers of X Bat light up each page with constant action, daring, and great flying. Thanks again for letting me have a new story about how the end result is not always going to justify the means. Thanks for another great read.","05 11, 2014",A2F92T7CTWALPR,Kindle Customer Chris Carver,1399766400
4899,B004C44556,"[15, 25]",5,"I understand about marketing techniques but really, sometimes, one gets too far.The first 10 % of the content are praises for the legal thriller Beyond Justice, the last 49 % of the content is an excerpt from Beyond Justice.The very short rest is a story with such a naive, simple christian content as to make it unbearable for the adult reader. I'm also offended by the tittle since for me, the power of God is anything BUT accidental.I do believe in the power of God or the possibility of redemption but seriously ? From killer to saint in the space of one heartbeat ? And it's not like this story has never been told before, better, with more character development, more depth and in a way that takes the reader on the journey and makes him feel closer to God. This ACCIDENTAL HERO, well..just did not do it at all.","07 26, 2011",AQBAVP6BUA9TZ,North,1311638400
366,B0030CMM4W,"[1, 2]",5,"The civil war was hard on all sides, but mainly the poor widowed women left behind.  That is the preface of this story and how two people come together fighting their own demons and end up falling in love.  It is an enjoyable read.","12 30, 2012",A121E1WKHK2U85,Seeing spots,1356825600
10852,B002HE1IBW,"[0, 0]",5,not much there as far as plot or characters... mild sex romance for a quick escape,"06 15, 2010",A2TZDW14PLBJ4T,D. K. Kortz,1276560000
7237,B002I1XQ0A,"[0, 0]",5,"Tidal Wave by Vivian Arend*I won this book from a contest by the author*Tidal Wave is set in the small seaside town of Jaffrey's Cove where the majority of the residents are merfolk. Alexia's grandmother is the leader of the pod but she's tired and ready to pass the task on to Alexia.  She gives her a beautiful necklace but doesn't reveal the medallion's secrets to Alexia.Alexia has spent her summers in Jaffrey's cove for years and has always felt connected to it.  Now she is back to help her grandmother get settled into a new home.  She is drawn to the sea but doesn't understand its call.  She has been having dreams for years of a young boy she met her first summer there, Joshua but now he's all grown up.Joshua has been in love with Alexia since she agreed to let him kiss her.  After that summer, he was sent away when she would come to visit.  Now he is grown up and determined to make Alexia his.One night during a storm, Alexia is drawn to the ocean and a chain of events is set off that can't be stopped.Alexia is confused and hurt when she finds out the secret of the necklace and what her role in the future of Jaffrey's Cove will be.  She can't believe her gram has kept this secret from her all these years.  She is shocked by her behavior with Joshua and Anthony.  She is drawn to them and can't walk away from either one.Joshua knows what he wants and intends to go after it.  Everyone discounted him because he kept to himself but what they didn't realize was he was biding his time until Alexia returned.  Anthony is the quite one, the peace maker.  He had no plans of helping rule the pod, until he met Alexia and all plans changed.I love the interaction between the main characters.  I am proud of Alexia for handling Michael when he forced himself on her.  Gram is one of my favorite characters.  She has a lot of spunk and doesn't take no for an answer.  She is proud of Alexia and doesn't want her to feel embarrassed or ashamed for the way she is feeling.Tidal Wave pulled me in from the moment I picked it up.  The story flowed effortlessly with a great plot and smoking hot sex scenes.  I read it in one sitting and can't wait for Whirlpool to come out.  I give Tidal Wave 4 flaming hearts.","07 23, 2010",A31EK00SW5D3LX,"Heather Brewer ""Heather""",1279843200
3917,B002XOTPYI,"[0, 0]",5,"This story had an interesting twist because it's about three people who knew each other in high school and 10 years later they find each other again, which isn't a plot I've read before. I would have liked more character development. I know this was a short story, but it could have still had a bit more. The sex scenes were hot, but just not enough emotion. This read more like porn, than romance. I've read better from this author.","05 25, 2012",A21TSBBTF0DMG5,Reader Lady,1337904000
11693,B0040GJ6N2,"[4, 6]",5,"This book has some very good bones, so to speak. It however, is too short to allow the reader to develope a vested interest in the two parties involved. Carson is just so sure of things, and one minute Ruby is not staying and next she is.... And then she is staying and all is well. Did I miss something....","10 26, 2010",A3FMWF7J8HTEOM,PJ Holz,1288051200
8236,B002HWSQTQ,"[7, 8]",5,"As other reviewer have done a great job of summarizing the book, I won't repeat the summary here. I was nervous about purchasing the book based on the idea that it was 3 short stories. It's not that price was an issue - the author set a very low price which more than compensated for the length of the book. I was just a little leery because of the basic limitation in shorter works. In a short story, the author has very little time & space to set up the characters. In a fantasy setting, where the author has to set up a world for the characters and then set up the characters, short fiction is even harder and it takes a lot of talent for an author to overcome this. I thought Ms. Schneider did a great job. The world-building was a little sketchy but the characters and the story content more than compensated.My only complaint is that I'd really like to see more stories, or better yet a novel, set in this world. While there weren't any loose ends in the stories themselves, there are endless possibilities.","10 4, 2009",A1F401LQTL6AEC,Barbara S,1254614400
4749,B001NPDA44,"[1, 1]",5,"Before I even ordered my Kindle, I read as much as I could about other user's experiences with it. That convinced me that it was a MUST to have some sort of cover right off the bat.Reading reviews of the various covers I decided the Belkin looked like the one that would probably suit me best, so when I ordered the Kindle I ordered the case right along with it. That was the right decision.I don't know what ""smell"" is being talked about, there's no odor to it at all that I can detect, and it provides just the right cover for my new best friend. I wondered if I'd want a cover that could be left on while reading, but so far I do not. I carry the Kindle in my purse, and this cover is just the thing. I'm very happy with my purchase.","08 6, 2009",A1VASOVPUGUYEJ,K. Holmes,1249516800
7143,B001EWEB5I,"[0, 0]",5,"Between political struggles and his being a vegetarian, I was looking for a bit more on the spiritual side. After all, he was called Mahatma. Which means great soul. (This review has to be short.)Gandhi was confronted by Christians who wanted to sell him their twisted idea of Christianity. Actually he was greatly moved by Tolstoy's work; Tolstoy hated how Christians distort the teachings of Jesus, and are so anxious to wage war. Jesus taught 'love thy neighbor' and &#34;turn the other cheek&#34;.He struggled with diet, he refused to eat meat, eggs, and refused even milk. In the end he tried to subsist on fruit juices. Gandhi believed that abstinence was important in realizing God, yet he was disgusted by his own lust and how he treated his wife.","03 9, 2014",A2EZTM9WY5B5IL,Frank J. DeFelice,1394323200
11345,B002V09184,"[0, 0]",5,The Eagle series by Simon Scarrow is well worth following to the conclusion. I highly recommend these books. A satisfying read.,"03 14, 2013",A2VIK4LC4AZH5T,Davey,1363219200
8908,B000R93D4Y,"[3, 6]",5,Thank God this was free because it was so terrible. 1. Heroine meets hero 10 seconds later they are declaring they have feelings for each other and they have sex (she of course a virgin) 2. They then decide to go back to his Dragon lair after the heroines mother who is perfectly ok with it because what mother wouldn't be perfectly okay with it? 3. Then when they get to the lair there is this weird rule where she has to marry two men and that man falls in love the next day with her (mom is okay with this too bc mama Dragon told her it was the way things were)and they have some boring m/f/m sex..this is all intertwined with the dragons of course and that is also rather boring. All in all hated it.,"06 26, 2013",A1OZ2ODY0K67KD,Alex,1372204800
