,asin,helpful,rating,reviewText,reviewTime,reviewerID,reviewerName,unixReviewTime
7296,B003RWS5Q4,"[50, 67]",1,"What a waste of time.  The writing style was seriously lacking and the end was just, for lack of a better word, stupid.  Don't waste your time, there are MUCH better free books out there that will be a better use of your time.","05 12, 2011",A1GUTOF17QYVUI,R. Towe,1305158400
4599,B00486U5NE,"[3, 4]",1,Not a book I would recommend to the more discerning reader. I actually deleted it before I finished reading it as it was rather a smutty book. CV Gibson,"03 27, 2014",A2SRA0LXEBQJGC,Caroline Gibson,1395878400
6494,B0041846M0,"[0, 0]",1,Nope. I tried. Can't read it. I will take the greatest delight in deleting this from my Kindle. A total waste of time.,"07 3, 2013",A3LXAMETKF2MZ0,Andrew Bauld,1372809600
3403,B0047DW9OG,"[3, 4]",1,"Definitely one for believers and ONLY believers.Basically a religious tract masquerading as a short story, with the usual quota of painfully inept and sophomoric ""philosophical arguments"" aimed wholly and solely at confirming the pre-existing beliefs of Christians.  The ""learned discussion"" between the protagonist and her ""mentor"" is unintentionally hilarious in its ineptitude.  Neither of those ""academics"" would have made it past their first semester in college - it is that bad.This is best described as ""faith-enabling"".  If you know why that is a bad thing, avoid this rubbish like the plague.  I couldn't get past the first few pages.Seriously, why do people who don't understand the basics of logic or philosophy try to write academic characters?  It's just painful.There is a section called Christian Fiction for a reason.  I don't know how the author imagined this belonged anywhere else.  Vanity?","02 6, 2014",AD08ZG4UQ2CSO,Amazon Customer,1391644800
143,B004L624XK,"[0, 0]",1,Free Read on my Kindle. It took me about five minutes MAYBE ten to read and I'm finding it difficult to leave a review for something that was so short there isn't really anything to say. I think it was supposed to be an erotica? I can't really even critique the writing because there wasn't enough there. I'm just glad I didn't pay for it.,"04 5, 2012",ASB7XHGATDI3W,MadCheshireGrin,1333584000
2625,B0042P5GOO,"[19, 22]",1,"I don't know that I have ever read a book where there was so little communication between the characters.  The hero just wants the heroine out of there, because she is too ""human"" and doesn't know anything supernatural.  The heroine is just stupid.  She never catches on to anything that is going on around her-she has a lot of curiosity, then is scared and can't think for most of the book.  She is entirely run by her emotions.  Do they do the job they have to do? No.  Does she ever get into her ""powers"" and discover what she can do? No.  Did they even train her for what she had ahead of her? No. Even the secondary characters of a witch and her niece (also a witch) are either completely uncommunicative, or just don't know what is going on (a witch, really?)  It was amusing to see the hero describe the heroine as ""kickass"" and then she just falls apart.  Several times.  Oh yes, and the whole back story was never revealed. What was the problem between the hero and the secondary guy?  We got hints, but that was all.  The other problem with this book was that it was just too wordy.  The same things over and over-the author probably could have cut out about a third of the book and it would make just as much sense.  It had promise, it just never delivered.","01 15, 2012",AHR0L9B6IYLW6,bookfiend,1326585600
3593,B003SX12EE,"[2, 3]",1,"I realise I'm in the minority here, but I really didn't enjoy this book. Admittedly, I was expecting a novel, I didn't realise it was a short story until I was finished with it.However, the sex scenes were rushed (I know the author meant for them to be passionate, but they came across like she just didn't put any time into reading them) and the characterisation was poor.There was no subtlety in the writing, everything was explained to the reader, as though the author couldn't figure out how to weave details and information into the story in a less in-your-face way.Having said that, I'm in the minority here, I do realise, and most people seemed to enjoy this book. It just didn't do anything for me personally.","11 10, 2011",A1OK2B6G8FNYFM,CharlotteSimmons,1320883200
8996,B003VYC776,"[1, 2]",1,"This book has a very high ICK factor.  I liked the idea of being snowbound, especially with a hero like this one.  HOWEVER, how she winds up in his bed and attracted to him is another story.  SHE BELIEVES HE IS HER BROTHER.  He has no idea but every time she is around him, attracted to him, blah, blah, blah, she BELIEVES HIM TO BE HER BROTHER.  Hiagh ick FACTOR FOR ME.  Of course, I figured that in the end he would wind up having a different father because his mother messed around but every time there is a scene of attraction everything in me is screaming HE IS YOUR BROTHER.  Now, if this doesn't bother you, you will probably like the book. But the ick factor was just too high for me to continue.  I think she could have told him, they could have figured it all out and then enjoyed the 3 days snowed in but that is just me.  Ick Ick ICK","05 24, 2013",A2UNMDJYXPEQZ3,Gatorfan,1369353600
7526,B004LB4FBE,"[0, 0]",1,While you usually can't go wrong with Baldacci this was very predictable and the character was not likeable. I was glad when the book ended and I could read something else.,"12 31, 2013",A1A5GA80ZRKJNW,G. Green,1388448000
8507,B004E10W0E,"[4, 6]",1,"This is not great literature. There were grammatical errors that I thought were really errors, but some of the weird sentences seemed to be the author's attempt to talk like a Texan. Or maybe not.I actually liked the characters. The names didn't bother me. (My new son-in-law is a Bubba.) And I laughed at the humor. I really thought it was funny. I liked the storyline, for the most part.But the reason I'm giving it one star is the profanity. If profanity bothers you, you will hate this book. Some of the bad language is not bad at all, and in fact adds to the humor, but when the author gets profane, he/she really gets profane. So be forewarned.","01 21, 2014",A20NTC6XWZJGV9,mg79606,1390262400
1201,B002YK45IW,"[0, 0]",1,Weird book. I didn't like the way this book was written. It's book was very weird and sequence was weird.,"03 20, 2013",A1OX68OAY453DX,sammi elliott,1363737600
1874,B00408AQ98,"[2, 2]",1,"Really? I just couldn't bring myself to even finish this book...It was a painful to get as far as I did. For a short book it certainly was not an easy nor entertaining read. Sorry :( I know it's all relative an a matter of tastes, hence the high ratings here and Amazon.com, but I would not recommend this book.Love the cover though :|","10 30, 2013",A1VN3SUHGSGYMV,VK,1383091200
5470,B004GEAP1U,"[2, 2]",1,"This book was a snooze fest, again this is yet again another amazon product I'm happy was free. What is going on in the lit world? I needs to write a book!","09 25, 2013",A38AV3CSWAC093,"Lovely Day ""lovely""",1380067200
5543,B0031Y9CPG,"[3, 4]",1,This was a disappointment. It was free but it was horrible. Maybe it just wasn't my thing. Would not recommend.,"02 26, 2013",A2Q95CRI8CONPE,melissa richardson,1361836800
6156,B0033Y951K,"[0, 1]",1,I couldn't get into this story. I'm glad I got it for free! Doesn't the guy look like he is playing with himself on the cover?There was a lot of head hopping which made the story confusing to follow. The best part of the book was the sex scenes (which weren't that great either). All in all it needed a lot more editing. It was poorly written and I don't plan on reading more of this series. It just gave me a headache.,"05 13, 2013",A1H6C4HGU6TAK,"Alex ""Eclectic Reader""",1368403200
8580,B004H1TAJK,"[3, 5]",1,"This book had promise. It's got themes that could be explored -- aging, widowhood, manic behavior, budding authorship -- but it fell flat fast and never recovered. There are many unnecessary events, no clues to speak of, giant leaps to conclusions told to us rather than unfolding in the story, and totally unexplained how/why regarding at least one of the murders. I knew about a third of the way into the book, I wasn't enjoying it, but hoped there'd be a payoff. I just don't get it... why are there more books in this series?  (Almost hate to give it the one star required)","07 10, 2012",A3EZS41DLYGW79,KindleTeresa,1341878400
